species,decimalLatitude,decimalLongitude,year
Ariolimax buttoni,38.116886,-122.881905,2021
Ariolimax buttoni,37.903013,-122.58435,2021
Ariolimax buttoni,38.374538,-122.493378,2022
Ariolimax buttoni,37.898905,-122.576255,2021
Ariolimax buttoni,38.036278,-122.803262,2021
Ariolimax buttoni,37.799825,-122.161347,2021
Ariolimax buttoni,37.798642,-122.159369,2022
Ariolimax buttoni,39.33148,-123.790313,2022
Ariolimax buttoni,38.007628,-122.676853,2021
Ariolimax buttoni,38.374825,-122.492347,2022
Ariolimax buttoni,37.923249,-122.628247,2021
Ariolimax buttoni,37.910626,-122.266814,2022
Ariolimax buttoni,39.408234,-123.819327,2021
Ariolimax buttoni,38.052038,-122.835913,2022
Ariolimax buttoni,37.94413,-122.598092,2021
Ariolimax buttoni,37.170011,-121.980239,2021
Ariolimax buttoni,37.9141,-122.253333,2022
Ariolimax buttoni,38.399623,-122.991076,2021
Ariolimax buttoni,38.081156,-122.804732,2014
Ariolimax buttoni,38.39885,-122.991461,2021
Ariolimax buttoni,38.003155,-122.796705,2021
Ariolimax buttoni,38.04675,-122.875633,2022
Ariolimax buttoni,38.4994,-123.08898,2021
Ariolimax buttoni,37.997847,-123.015026,2021
Ariolimax buttoni,38.574268,-123.31415,2021
Ariolimax buttoni,38.0043,-122.708897,2020
Ariolimax buttoni,36.56298,-121.861412,2021
Ariolimax buttoni,37.905225,-122.59787,2021
Ariolimax buttoni,38.029992,-122.813095,2021
Ariolimax buttoni,37.842317,-122.19442,2022
Ariolimax buttoni,37.90295,-122.585853,2021
Ariolimax buttoni,38.037553,-122.805803,2022
Ariolimax buttoni,38.027132,-122.801084,2021
Ariolimax buttoni,37.396056,-121.813842,2017
Ariolimax buttoni,37.833205,-122.513514,2021
Ariolimax buttoni,38.046008,-122.876463,2022
Ariolimax buttoni,38.369328,-122.502433,2022
Ariolimax buttoni,38.038911,-122.795128,2022
Ariolimax buttoni,38.052678,-122.836442,2021
Ariolimax buttoni,36.561817,-121.853792,2021
Ariolimax buttoni,37.895248,-122.577716,2019
Ariolimax buttoni,37.79978,-122.161155,2021
Ariolimax buttoni,38.373622,-122.49385,2021
Ariolimax buttoni,38.404295,-122.499962,2021
Ariolimax buttoni,38.018111,-122.732613,2021
Ariolimax buttoni,38.040703,-122.796028,2021
Ariolimax buttoni,37.90371,-122.603616,2021
Ariolimax buttoni,37.883537,-122.567253,2021
Ariolimax buttoni,37.800092,-122.160422,2021
Ariolimax buttoni,39.271626,-123.727554,2021
Ariolimax buttoni,37.912506,-122.564276,2021
Ariolimax buttoni,38.002219,-122.76603,2021
Ariolimax buttoni,37.084367,-121.796156,2021
Ariolimax buttoni,38.035747,-122.801147,2021
Ariolimax buttoni,37.877828,-122.565863,2021
Ariolimax buttoni,37.799178,-122.159667,2021
Ariolimax buttoni,38.36932,-122.501687,2021
Ariolimax buttoni,38.205744,-122.758844,2020
Ariolimax buttoni,39.302051,-123.804332,2010
Ariolimax buttoni,39.297754,-120.934827,2021
Ariolimax buttoni,37.831234,-122.525522,2012
Ariolimax buttoni,38.33835,-122.597107,2015
Ariolimax buttoni,39.423294,-121.116291,2021
Ariolimax buttoni,38.442601,-122.531062,2021
Ariolimax buttoni,37.798558,-122.159264,2021
Ariolimax buttoni,37.751892,-122.457763,2021
Ariolimax buttoni,38.507602,-122.992431,2021
Ariolimax buttoni,38.005225,-122.707445,2021
Ariolimax buttoni,39.423294,-121.116291,2021
Ariolimax buttoni,37.895504,-122.581184,2021
Ariolimax buttoni,38.390536,-122.92335,2021
Ariolimax buttoni,39.423294,-121.116291,2021
Ariolimax buttoni,37.931456,-122.681716,2021
Ariolimax buttoni,38.760095,-123.530678,2020
Ariolimax buttoni,39.278295,-123.770802,2021
Ariolimax buttoni,39.273729,-123.758258,2021
Ariolimax buttoni,39.295961,-123.734663,2017
Ariolimax buttoni,37.91505,-122.613388,2021
Ariolimax buttoni,39.389591,-123.817148,2016
Ariolimax buttoni,38.069865,-122.590298,2018
Ariolimax buttoni,38.904408,-123.639228,2018
Ariolimax buttoni,39.369938,-123.822681,2017
Ariolimax buttoni,39.333847,-123.785942,2021
Ariolimax buttoni,39.359342,-123.811098,2021
Ariolimax buttoni,39.352509,-123.557171,2021
Ariolimax buttoni,37.930083,-122.552597,2021
Ariolimax buttoni,39.376358,-123.804506,2021
Ariolimax buttoni,38.913788,-121.028282,2021
Ariolimax buttoni,39.348147,-123.231772,2021
Ariolimax buttoni,39.417245,-123.782258,2021
Ariolimax buttoni,38.404339,-122.498768,2021
Ariolimax buttoni,38.000048,-122.707858,2021
Ariolimax buttoni,38.537228,-123.006989,2021
Ariolimax buttoni,37.903439,-122.586734,2021
Ariolimax buttoni,38.06873,-122.764346,2016
Ariolimax buttoni,39.299545,-123.790505,2018
Ariolimax buttoni,38.9043,-123.3364,2021
Ariolimax buttoni,39.387512,-123.731737,2019
Ariolimax buttoni,37.894675,-122.57473,2021
Ariolimax buttoni,37.817975,-122.148842,2021
Ariolimax buttoni,39.373026,-123.768955,2020
Ariolimax buttoni,38.04762,-122.870153,2021
Ariolimax buttoni,38.010195,-122.99476,2016
Ariolimax buttoni,39.186032,-123.717041,2018
Ariolimax buttoni,38.000454,-122.710918,2021
Ariolimax buttoni,38.067221,-122.918646,2021
Ariolimax buttoni,39.338877,-123.093734,2015
Ariolimax buttoni,39.489475,-123.800658,2017
Ariolimax buttoni,38.734753,-123.487504,2020
Ariolimax buttoni,39.515529,-123.776912,2015
Ariolimax buttoni,39.27575,-123.769372,2021
Ariolimax buttoni,39.301652,-123.763205,2021
Ariolimax buttoni,39.268187,-123.367902,2014
Ariolimax buttoni,39.303487,-123.78901,2017
Ariolimax buttoni,39.358008,-123.749789,2019
Ariolimax buttoni,38.03885,-122.623537,2018
Ariolimax buttoni,39.359447,-123.804654,2021
Ariolimax buttoni,39.373897,-123.811683,2021
Ariolimax buttoni,39.312586,-123.744083,2018
Ariolimax buttoni,39.329904,-123.798093,2021
Ariolimax buttoni,38.249535,-122.944274,2017
Ariolimax buttoni,38.058133,-122.886811,2020
Ariolimax buttoni,39.263086,-123.737656,2019
Ariolimax buttoni,39.158099,-123.229631,2017
Ariolimax buttoni,39.275342,-123.788628,2018
Ariolimax buttoni,39.373665,-123.794155,2021
Ariolimax buttoni,39.402774,-123.365975,2007
Ariolimax buttoni,39.581447,-123.443633,2021
Ariolimax buttoni,38.205786,-122.758697,2021
Ariolimax buttoni,38.813072,-123.594093,2015
Ariolimax buttoni,39.414571,-123.664996,2019
Ariolimax buttoni,39.229354,-123.390546,2012
Ariolimax buttoni,39.377534,-123.814565,2020
Ariolimax buttoni,38.57962,-123.333083,2021
Ariolimax buttoni,36.564204,-121.874343,2021
Ariolimax buttoni,37.93243,-122.679703,2021
Ariolimax buttoni,38.067351,-122.918261,2021
Ariolimax buttoni,38.413733,-122.955405,2021
Ariolimax buttoni,38.205807,-122.759891,2020
Ariolimax buttoni,38.36923,-122.501703,2021
Ariolimax buttoni,38.107995,-122.882758,2021
Ariolimax buttoni,37.996129,-122.80146,2021
Ariolimax buttoni,37.172,-121.982917,2021
Ariolimax buttoni,39.423307,-121.115371,2021
Ariolimax buttoni,38.441697,-123.051742,2021
Ariolimax buttoni,38.023792,-122.799468,2021
Ariolimax buttoni,37.781867,-122.150811,2021
Ariolimax buttoni,38.441387,-123.053711,2021
Ariolimax buttoni,37.896715,-122.574348,2020
Ariolimax buttoni,38.448065,-123.044747,2021
Ariolimax buttoni,37.948039,-122.135696,2017
Ariolimax buttoni,37.876068,-122.220004,2017
Ariolimax buttoni,38.571901,-123.318822,2021
Ariolimax buttoni,39.476246,-121.229493,2021
Ariolimax buttoni,39.22591,-120.959821,2021
Ariolimax buttoni,37.02311,-121.902958,2021
Ariolimax buttoni,39.414813,-121.125197,2017
Ariolimax buttoni,37.894772,-122.702518,2020
Ariolimax buttoni,38.005836,-122.711288,2021
Ariolimax buttoni,37.909192,-122.576728,2021
Ariolimax buttoni,39.445812,-123.792975,2021
Ariolimax buttoni,37.086711,-121.795342,2021
Ariolimax buttoni,37.806253,-122.173363,2020
Ariolimax buttoni,38.687872,-123.419598,2021
Ariolimax buttoni,38.592782,-122.482394,2021
Ariolimax buttoni,38.044948,-122.804611,2021
Ariolimax buttoni,37.874674,-122.5898,2016
Ariolimax buttoni,38.571053,-123.318153,2018
Ariolimax buttoni,39.26834,-123.780454,2021
Ariolimax buttoni,37.97062,-122.641563,2018
Ariolimax buttoni,37.911792,-122.563325,2020
Ariolimax buttoni,38.569864,-123.319463,2021
Ariolimax buttoni,38.117519,-122.878624,2021
Ariolimax buttoni,39.276421,-123.786214,2021
Ariolimax buttoni,38.688261,-123.41856,2021
Ariolimax buttoni,39.354498,-123.511908,2020
Ariolimax buttoni,37.379353,-121.741058,2018
Ariolimax buttoni,37.145905,-121.776352,2012
Ariolimax buttoni,37.920353,-122.182908,2020
Ariolimax buttoni,38.688319,-123.418704,2021
Ariolimax buttoni,37.890145,-122.577263,2021
Ariolimax buttoni,39.740622,-123.631828,2021
Ariolimax buttoni,39.73513,-123.634317,2021
Ariolimax buttoni,37.99694,-123.018715,2021
Ariolimax buttoni,38.037389,-122.694375,2021
Ariolimax buttoni,39.069278,-123.393833,2020
Ariolimax buttoni,37.760678,-122.454178,2021
Ariolimax buttoni,37.31896,-121.977998,2020
Ariolimax buttoni,37.086299,-121.800095,2021
Ariolimax buttoni,37.395956,-121.809298,2018
Ariolimax buttoni,39.344733,-123.711845,2021
Ariolimax buttoni,38.769737,-123.51039,2021
Ariolimax buttoni,37.798993,-122.161326,2021
Ariolimax buttoni,38.683014,-123.43198,2021
Ariolimax buttoni,39.328728,-123.773003,2021
Ariolimax buttoni,38.11567,-122.884575,2021
Ariolimax buttoni,37.887195,-122.62455,2021
Ariolimax buttoni,38.377803,-120.35105,2021
Ariolimax buttoni,38.468934,-123.016462,2015
Ariolimax buttoni,38.027786,-122.802578,2021
Ariolimax buttoni,38.548029,-123.294591,2017
Ariolimax buttoni,38.340196,-122.598143,2016
Ariolimax buttoni,39.16349,-123.568187,2021
Ariolimax buttoni,38.438533,-123.094549,2015
Ariolimax buttoni,39.35815,-123.813203,2021
Ariolimax buttoni,37.896855,-122.581134,2018
Ariolimax buttoni,38.059487,-122.845915,2019
Ariolimax buttoni,39.275837,-123.77368,2021
Ariolimax buttoni,39.340184,-123.691454,2021
Ariolimax buttoni,39.341231,-123.690472,2021
Ariolimax buttoni,38.369748,-122.506703,2019
Ariolimax buttoni,38.046222,-122.876663,2021
Ariolimax buttoni,37.829147,-122.532372,2021
Ariolimax buttoni,38.113031,-122.871117,2021
Ariolimax buttoni,37.084497,-121.792765,2021
Ariolimax buttoni,38.057199,-122.839906,2021
Ariolimax buttoni,38.054428,-122.809137,2021
Ariolimax buttoni,38.048678,-122.879737,2020
Ariolimax buttoni,38.046089,-122.876822,2021
Ariolimax buttoni,37.278756,-122.07402,2021
Ariolimax buttoni,38.332405,-123.04805,2020
Ariolimax buttoni,38.500188,-122.929809,2021
Ariolimax buttoni,37.8903,-122.577317,2021
Ariolimax buttoni,37.893678,-122.243605,2021
Ariolimax buttoni,38.78277,-123.532975,2021
Ariolimax buttoni,37.894705,-122.616425,2021
Ariolimax buttoni,38.588292,-123.306716,2021
Ariolimax buttoni,37.996573,-123.02042,2021
Ariolimax buttoni,37.400889,-121.787178,2018
Ariolimax buttoni,38.468505,-123.161972,2021
Ariolimax buttoni,38.746734,-123.348638,2021
Ariolimax buttoni,38.705352,-123.429315,2021
Ariolimax buttoni,39.309722,-120.666337,2021
Ariolimax buttoni,37.99817,-122.801513,2021
Ariolimax buttoni,37.884389,-122.56945,2021
Ariolimax buttoni,37.87318,-122.225043,2021
Ariolimax buttoni,39.444813,-123.7947,2021
Ariolimax buttoni,38.661342,-123.321677,2021
Ariolimax buttoni,38.690883,-123.426387,2021
Ariolimax buttoni,38.729661,-123.339333,2021
Ariolimax buttoni,38.015998,-122.815711,2021
Ariolimax buttoni,38.004377,-122.796653,2021
Ariolimax buttoni,39.517953,-120.992783,2021
Ariolimax buttoni,39.280619,-123.787444,2021
Ariolimax buttoni,38.565541,-123.311181,2021
Ariolimax buttoni,38.911605,-120.65963,2021
Ariolimax buttoni,39.409221,-123.809352,2021
Ariolimax buttoni,38.279172,-120.305164,2021
Ariolimax buttoni,38.570613,-123.318283,2021
Ariolimax buttoni,38.104207,-120.318411,2021
Ariolimax buttoni,38.57722,-123.333491,2021
Ariolimax buttoni,39.373712,-123.810342,2021
Ariolimax buttoni,38.578277,-123.297555,2021
Ariolimax buttoni,39.373945,-123.810417,2021
Ariolimax buttoni,38.444078,-123.119239,2021
Ariolimax buttoni,38.574467,-123.297958,2021
Ariolimax buttoni,37.895175,-122.575613,2021
Ariolimax buttoni,39.291916,-121.097355,2021
Ariolimax buttoni,37.169647,-121.9805,2020
Ariolimax buttoni,37.899445,-122.610616,2021
Ariolimax buttoni,38.542433,-122.687103,2021
Ariolimax buttoni,37.862305,-122.585809,2021
Ariolimax buttoni,38.089487,-122.881418,2021
Ariolimax buttoni,37.900002,-122.580002,2021
Ariolimax buttoni,37.900002,-122.589996,2021
Ariolimax buttoni,37.875817,-122.239328,2021
Ariolimax buttoni,39.842633,-121.56102,2021
Ariolimax buttoni,38.518207,-123.241187,2021
Ariolimax buttoni,37.826553,-122.23883,2021
Ariolimax buttoni,39.460942,-123.790987,2021
Ariolimax buttoni,38.482218,-123.123287,2021
Ariolimax buttoni,39.304578,-122.928566,2020
Ariolimax buttoni,39.440891,-122.851962,2021
Ariolimax buttoni,39.226159,-123.76246,2016
Ariolimax buttoni,39.269817,-123.732179,2021
Ariolimax buttoni,39.280256,-123.78653,2021
Ariolimax buttoni,37.882787,-122.568808,2021
Ariolimax buttoni,38.570475,-122.421849,2013
Ariolimax buttoni,39.280425,-123.786698,2021
Ariolimax buttoni,37.882817,-122.568787,2021
Ariolimax buttoni,37.789202,-122.136185,2020
Ariolimax buttoni,37.789202,-122.136185,2020
Ariolimax buttoni,37.859903,-122.581375,2021
Ariolimax buttoni,37.938545,-122.562125,2021
Ariolimax buttoni,37.868702,-122.237053,2021
Ariolimax buttoni,38.579709,-123.298085,2021
Ariolimax buttoni,38.501558,-123.073065,2021
Ariolimax buttoni,37.57706,-121.845094,2021
Ariolimax buttoni,38.580952,-123.293926,2021
Ariolimax buttoni,37.018258,-121.471283,2021
Ariolimax buttoni,39.111472,-120.942437,2021
Ariolimax buttoni,37.919238,-122.281837,2021
Ariolimax buttoni,37.902939,-122.169941,2021
Ariolimax buttoni,37.939286,-122.630299,2021
Ariolimax buttoni,38.063179,-122.872434,2021
Ariolimax buttoni,38.700962,-123.093489,2021
Ariolimax buttoni,37.81681,-122.178826,2021
Ariolimax buttoni,37.933342,-122.611167,2021
Ariolimax buttoni,38.056179,-122.816471,2021
Ariolimax buttoni,37.752238,-122.4589,2021
Ariolimax buttoni,38.680582,-123.107614,2021
Ariolimax buttoni,39.327319,-121.039331,2016
Ariolimax buttoni,39.277632,-123.787288,2021
Ariolimax buttoni,38.51806,-123.241351,2021
Ariolimax buttoni,38.040281,-122.796014,2016
Ariolimax buttoni,38.098933,-122.884553,2021
Ariolimax buttoni,37.826795,-122.237418,2021
Ariolimax buttoni,38.58509,-122.951292,2021
Ariolimax buttoni,38.585189,-122.953038,2021
Ariolimax buttoni,38.576936,-122.690393,2021
Ariolimax buttoni,38.365082,-123.070876,2021
Ariolimax buttoni,37.914445,-122.266913,2020
Ariolimax buttoni,37.783629,-121.992334,2021
Ariolimax buttoni,37.870613,-122.246327,2021
Ariolimax buttoni,39.859152,-121.706842,2021
Ariolimax buttoni,39.216072,-120.840127,2021
Ariolimax buttoni,37.998567,-122.509133,2021
Ariolimax buttoni,37.806061,-122.173019,2020
Ariolimax buttoni,37.854545,-122.202072,2021
Ariolimax buttoni,38.471467,-123.047958,2018
Ariolimax buttoni,38.038253,-122.719697,2021
Ariolimax buttoni,38.435583,-122.513239,2019
Ariolimax buttoni,37.806422,-122.149108,2020
Ariolimax buttoni,38.436842,-122.514197,2020
Ariolimax buttoni,37.792725,-122.174593,2020
Ariolimax buttoni,38.007919,-122.711053,2021
Ariolimax buttoni,38.517227,-122.913514,2021
Ariolimax buttoni,37.793675,-122.174438,2021
Ariolimax buttoni,39.401048,-123.700135,2021
Ariolimax buttoni,37.818888,-122.148853,2020
Ariolimax buttoni,37.084081,-121.794563,2021
Ariolimax buttoni,38.040928,-122.876778,2021
Ariolimax buttoni,37.822967,-122.18013,2021
Ariolimax buttoni,37.234759,-122.064359,2020
Ariolimax buttoni,37.793117,-122.175225,2018
Ariolimax buttoni,38.436127,-122.515224,2019
Ariolimax buttoni,37.809375,-122.153961,2020
Ariolimax buttoni,37.809455,-122.157669,2020
Ariolimax buttoni,38.437189,-122.51629,2019
Ariolimax buttoni,38.471469,-123.047975,2018
Ariolimax buttoni,38.435455,-122.513787,2019
Ariolimax buttoni,38.470433,-123.050025,2018
Ariolimax buttoni,37.793853,-122.173613,2018
Ariolimax buttoni,38.576752,-122.690715,2021
Ariolimax buttoni,38.070389,-122.918381,2021
Ariolimax buttoni,37.863606,-122.431984,2021
Ariolimax buttoni,38.061225,-122.853242,2021
Ariolimax buttoni,38.76418,-123.516739,2021
Ariolimax buttoni,39.205223,-123.736908,2021
Ariolimax buttoni,39.276128,-123.774125,2021
Ariolimax buttoni,37.923205,-122.301867,2019
Ariolimax buttoni,38.53249,-123.002608,2016
Ariolimax buttoni,38.761045,-123.517293,2021
Ariolimax buttoni,38.355911,-123.00369,2021
Ariolimax buttoni,39.127464,-123.164078,2021
Ariolimax buttoni,37.936075,-122.166595,2012
Ariolimax buttoni,37.971405,-122.5792,2020
Ariolimax buttoni,37.923206,-122.301819,2020
Ariolimax buttoni,38.069908,-122.85125,2021
Ariolimax buttoni,39.056817,-120.572505,2019
Ariolimax buttoni,39.315726,-123.800288,2020
Ariolimax buttoni,39.407795,-123.81482,2021
Ariolimax buttoni,37.996617,-123.014778,2021
Ariolimax buttoni,37.924647,-122.302138,2021
Ariolimax buttoni,37.919322,-122.27678,2021
Ariolimax buttoni,38.708629,-123.075072,2021
Ariolimax buttoni,37.923354,-122.557161,2021
Ariolimax buttoni,38.703319,-123.088492,2021
Ariolimax buttoni,37.951516,-122.322429,2021
Ariolimax buttoni,37.912732,-122.269211,2020
Ariolimax buttoni,38.545371,-122.686603,2021
Ariolimax buttoni,39.26018,-121.036871,2021
Ariolimax buttoni,37.895936,-122.577071,2019
Ariolimax buttoni,37.923348,-122.557175,2021
Ariolimax buttoni,37.897382,-122.710379,2021
Ariolimax buttoni,37.88249,-122.221271,2020
Ariolimax buttoni,37.910604,-122.264446,2020
Ariolimax buttoni,39.31523,-120.662642,2020
Ariolimax buttoni,38.414005,-122.954925,2021
Ariolimax buttoni,37.172086,-121.981094,2021
Ariolimax buttoni,37.791378,-122.149558,2021
Ariolimax buttoni,38.577486,-123.33088,2021
Ariolimax buttoni,37.795979,-122.148921,2021
Ariolimax buttoni,37.970373,-122.551771,2021
Ariolimax buttoni,38.040345,-122.877399,2021
Ariolimax buttoni,38.579385,-123.326009,2021
Ariolimax buttoni,37.954558,-122.614687,2021
Ariolimax buttoni,37.79555,-122.148591,2021
Ariolimax buttoni,38.042778,-122.876297,2021
Ariolimax buttoni,38.576791,-122.690757,2021
Ariolimax buttoni,38.037547,-122.880008,2021
Ariolimax buttoni,37.930246,-122.556133,2021
Ariolimax buttoni,38.189362,-122.954505,2021
Ariolimax buttoni,37.83097,-122.52575,2021
Ariolimax buttoni,39.373387,-123.810738,2020
Ariolimax buttoni,38.021889,-122.735847,2020
Ariolimax buttoni,37.929547,-122.560304,2021
Ariolimax buttoni,38.033275,-122.742988,2021
Ariolimax buttoni,37.081842,-121.800462,2021
Ariolimax buttoni,38.525203,-123.238739,2021
Ariolimax buttoni,37.89285,-122.572498,2006
Ariolimax buttoni,37.83074,-122.528148,2021
Ariolimax buttoni,37.831025,-122.525654,2021
Ariolimax buttoni,37.831081,-122.525635,2021
Ariolimax buttoni,38.132279,-122.89186,2021
Ariolimax buttoni,37.831,-122.525672,2021
Ariolimax buttoni,37.831025,-122.525642,2021
Ariolimax buttoni,38.018167,-122.800462,2020
Ariolimax buttoni,38.576765,-122.690611,2021
Ariolimax buttoni,37.831025,-122.525658,2021
Ariolimax buttoni,39.276544,-123.749765,2021
Ariolimax buttoni,37.830988,-122.52568,2021
Ariolimax buttoni,37.830919,-122.528347,2021
Ariolimax buttoni,37.978098,-122.613899,2021
Ariolimax buttoni,37.930725,-122.550728,2021
Ariolimax buttoni,37.894261,-122.573222,2014
Ariolimax buttoni,37.819977,-122.200583,2021
Ariolimax buttoni,37.793912,-122.142814,2021
Ariolimax buttoni,38.706901,-123.451679,2021
Ariolimax buttoni,37.892629,-122.572432,2014
Ariolimax buttoni,37.924919,-122.545053,2014
Ariolimax buttoni,37.925503,-122.558188,2021
Ariolimax buttoni,38.07077,-122.918663,2021
Ariolimax buttoni,37.931228,-122.550125,2021
Ariolimax buttoni,37.836637,-122.526505,2021
Ariolimax buttoni,38.035478,-122.801298,2016
Ariolimax buttoni,37.915947,-122.52758,2021
Ariolimax buttoni,38.074578,-122.850525,2018
Ariolimax buttoni,37.797737,-122.160361,2020
Ariolimax buttoni,37.803778,-122.159978,2021
Ariolimax buttoni,38.107099,-122.88551,2021
Ariolimax buttoni,39.409253,-123.76085,2020
Ariolimax buttoni,37.918922,-122.625153,2021
Ariolimax buttoni,37.884208,-122.569437,2021
Ariolimax buttoni,37.929667,-122.634241,2021
Ariolimax buttoni,38.90793,-121.044763,2021
Ariolimax buttoni,37.859364,-122.572145,2021
Ariolimax buttoni,37.870007,-122.241123,2013
Ariolimax buttoni,37.870991,-122.242556,2013
Ariolimax buttoni,37.934298,-122.747133,2021
Ariolimax buttoni,37.93427,-122.636183,2021
Ariolimax buttoni,37.830392,-122.522728,2021
Ariolimax buttoni,37.913819,-122.619719,2021
Ariolimax buttoni,37.89357,-122.619317,2021
Ariolimax buttoni,38.006803,-122.68148,2021
Ariolimax buttoni,38.585252,-122.938562,2021
Ariolimax buttoni,37.921219,-122.281328,2021
Ariolimax buttoni,38.575609,-122.691799,2021
Ariolimax buttoni,38.403539,-122.824447,2021
Ariolimax buttoni,37.938658,-122.646362,2021
Ariolimax buttoni,37.79863,-122.153893,2020
Ariolimax buttoni,38.067018,-122.919442,2021
Ariolimax buttoni,37.750402,-122.114242,2021
Ariolimax buttoni,40.040194,-121.001202,2021
Ariolimax buttoni,38.591417,-123.321013,2021
Ariolimax buttoni,38.01807,-122.730972,2021
Ariolimax buttoni,38.303806,-123.060142,2021
Ariolimax buttoni,39.276836,-123.753906,2020
Ariolimax buttoni,38.013047,-122.714662,2021
Ariolimax buttoni,38.489383,-123.017678,2021
Ariolimax buttoni,38.074538,-122.854382,2021
Ariolimax buttoni,38.574231,-123.304642,2021
Ariolimax buttoni,38.019742,-122.661933,2021
Ariolimax buttoni,37.848076,-121.927923,2021
Ariolimax buttoni,38.40718,-123.020343,2021
Ariolimax buttoni,36.577588,-121.907605,2021
Ariolimax buttoni,38.477992,-123.1428,2020
Ariolimax buttoni,37.810876,-122.155364,2021
Ariolimax buttoni,39.983697,-121.318073,2005
Ariolimax buttoni,37.936802,-122.2961,2021
Ariolimax buttoni,37.81397,-122.194695,2021
Ariolimax buttoni,38.574167,-123.324333,2021
Ariolimax buttoni,37.992875,-122.510475,2021
Ariolimax buttoni,37.827603,-122.163504,2021
Ariolimax buttoni,38.405017,-123.013847,2021
Ariolimax buttoni,37.959075,-122.572137,2021
Ariolimax buttoni,38.576093,-122.691459,2021
Ariolimax buttoni,37.52842,-121.809922,2021
Ariolimax buttoni,38.40215,-122.502992,2021
Ariolimax buttoni,38.564388,-123.325465,2021
Ariolimax buttoni,37.170719,-121.420195,2015
Ariolimax buttoni,38.621818,-122.847386,2013
Ariolimax buttoni,37.278923,-122.074075,2020
Ariolimax buttoni,37.170337,-121.980133,2021
Ariolimax buttoni,38.126614,-122.89498,2020
Ariolimax buttoni,37.939155,-122.157861,2021
Ariolimax buttoni,37.939087,-122.627097,2021
Ariolimax buttoni,38.543358,-123.243155,2021
Ariolimax buttoni,38.165047,-122.917458,2020
Ariolimax buttoni,38.205856,-122.758726,2021
Ariolimax buttoni,37.79782,-122.150344,2020
Ariolimax buttoni,37.797269,-122.150087,2021
Ariolimax buttoni,37.997945,-122.203912,2021
Ariolimax buttoni,37.795588,-122.148538,2021
Ariolimax buttoni,37.837303,-122.543372,2020
Ariolimax buttoni,37.796488,-122.149451,2021
Ariolimax buttoni,37.973488,-122.60917,2021
Ariolimax buttoni,38.205574,-122.760382,2021
Ariolimax buttoni,37.908783,-122.572258,2020
Ariolimax buttoni,38.399133,-122.508577,2020
Ariolimax buttoni,38.126495,-122.894905,2020
Ariolimax buttoni,38.004886,-122.710091,2020
Ariolimax buttoni,38.005077,-122.710423,2020
Ariolimax buttoni,37.972088,-122.5981,2020
Ariolimax buttoni,38.494308,-122.898125,2020
Ariolimax buttoni,38.004887,-122.710091,2020
Ariolimax buttoni,37.900615,-122.599806,2020
Ariolimax buttoni,38.004885,-122.710091,2020
Ariolimax buttoni,37.945958,-122.757575,2020
Ariolimax buttoni,38.038772,-122.878812,2020
Ariolimax buttoni,37.998886,-122.713999,2020
Ariolimax buttoni,38.047783,-122.869745,2020
Ariolimax buttoni,38.426453,-123.071676,2020
Ariolimax buttoni,38.068141,-122.917374,2020
Ariolimax buttoni,37.910817,-122.267983,2018
Ariolimax buttoni,37.909842,-122.265291,2018
Ariolimax buttoni,38.026103,-122.784338,2020
Ariolimax buttoni,37.909828,-122.265612,2018
Ariolimax buttoni,39.045086,-123.380478,2020
Ariolimax buttoni,37.892322,-122.616342,2020
Ariolimax buttoni,40.198167,-121.520955,2020
Ariolimax buttoni,38.469551,-123.018153,2020
Ariolimax buttoni,39.325962,-123.766547,2020
Ariolimax buttoni,37.17286,-121.983658,2020
Ariolimax buttoni,38.480411,-123.120069,2020
Ariolimax buttoni,38.358045,-123.067178,2020
Ariolimax buttoni,37.816459,-122.180904,2020
Ariolimax buttoni,38.01915,-122.654847,2020
Ariolimax buttoni,37.927637,-122.633963,2020
Ariolimax buttoni,37.911358,-122.562919,2020
Ariolimax buttoni,37.900351,-122.577144,2020
Ariolimax buttoni,37.900113,-122.577554,2020
Ariolimax buttoni,37.900488,-122.57719,2020
Ariolimax buttoni,37.937295,-122.55818,2020
Ariolimax buttoni,37.829208,-122.533378,2020
Ariolimax buttoni,37.962025,-122.685538,2020
Ariolimax buttoni,37.94627,-122.727147,2020
Ariolimax buttoni,36.564222,-121.862508,2020
Ariolimax buttoni,37.945752,-122.72737,2020
Ariolimax buttoni,39.272918,-123.741117,2020
Ariolimax buttoni,37.900045,-122.578575,2020
Ariolimax buttoni,39.335425,-123.760056,2019
Ariolimax buttoni,39.208233,-123.734388,2020
Ariolimax buttoni,38.127992,-122.894317,2020
Ariolimax buttoni,38.729855,-123.46412,2020
Ariolimax buttoni,37.869633,-122.2452,2020
Ariolimax buttoni,37.938687,-122.593033,2020
Ariolimax buttoni,37.942035,-122.724555,2020
Ariolimax buttoni,39.331797,-123.796,2020
Ariolimax buttoni,37.898933,-122.2527,2020
Ariolimax buttoni,38.904647,-123.336906,2020
Ariolimax buttoni,37.708595,-121.964308,2020
Ariolimax buttoni,38.077721,-122.854152,2020
Ariolimax buttoni,38.089825,-122.865212,2020
Ariolimax buttoni,37.9515,-122.318112,2020
Ariolimax buttoni,37.905647,-122.261033,2018
Ariolimax buttoni,37.883392,-122.570442,2020
Ariolimax buttoni,39.40778,-123.77118,2020
Ariolimax buttoni,38.705447,-123.427383,2020
