species,decimalLatitude,decimalLongitude,year
Ariolimax columbianus,46.326023,-124.026241,2022
Ariolimax columbianus,46.327366,-124.026125,2022
Ariolimax columbianus,41.378267,-124.0141,2022
Ariolimax columbianus,49.339712,-124.375197,2022
Ariolimax columbianus,41.071918,-124.157347,2022
Ariolimax columbianus,49.099333,-122.832518,2022
Ariolimax columbianus,46.316531,-124.029713,2022
Ariolimax columbianus,49.046256,-122.821585,2022
Ariolimax columbianus,47.484249,-121.802798,2022
Ariolimax columbianus,49.324219,-122.957908,2022
Ariolimax columbianus,50.382526,-125.155897,2022
Ariolimax columbianus,49.240936,-122.923129,2022
Ariolimax columbianus,46.326255,-124.026266,2022
Ariolimax columbianus,43.526105,-123.406493,2022
Ariolimax columbianus,45.49037,-123.964287,2022
Ariolimax columbianus,47.591045,-124.367128,2022
Ariolimax columbianus,41.40179,-124.059938,2022
Ariolimax columbianus,41.76863,-124.109908,2022
Ariolimax columbianus,41.328582,-124.033262,2022
Ariolimax columbianus,47.606019,-122.529987,2022
Ariolimax columbianus,48.817212,-124.034203,2022
Ariolimax columbianus,47.863507,-124.556616,2022
Ariolimax columbianus,48.883137,-125.379544,2022
Ariolimax columbianus,47.392387,-122.419902,2022
Ariolimax columbianus,46.327487,-124.026314,2022
Ariolimax columbianus,41.784142,-124.139625,2022
Ariolimax columbianus,45.550087,-122.743897,2022
Ariolimax columbianus,43.349236,-124.330696,2022
Ariolimax columbianus,47.978257,-122.53186,2022
Ariolimax columbianus,49.004319,-125.64892,2022
Ariolimax columbianus,40.944497,-124.126153,2022
Ariolimax columbianus,48.537678,-123.500838,2022
Ariolimax columbianus,49.793758,-125.875488,2022
Ariolimax columbianus,50.747112,-120.112494,2021
Ariolimax columbianus,43.529168,-123.405983,2022
Ariolimax columbianus,45.265228,-123.5299,2022
Ariolimax columbianus,45.339537,-123.987853,2022
Ariolimax columbianus,41.778225,-124.131461,2022
Ariolimax columbianus,47.793788,-121.570106,2022
Ariolimax columbianus,45.764705,-123.968712,2022
Ariolimax columbianus,49.862858,-125.832778,2022
Ariolimax columbianus,53.684258,-131.898103,2022
Ariolimax columbianus,48.6069,-124.220005,2022
Ariolimax columbianus,47.615405,-123.47448,2022
Ariolimax columbianus,47.519682,-122.016651,2022
Ariolimax columbianus,57.129932,-135.360477,2022
Ariolimax columbianus,47.875205,-124.57743,2022
Ariolimax columbianus,49.268396,-123.261731,2022
Ariolimax columbianus,45.546678,-122.740592,2022
Ariolimax columbianus,45.921889,-123.975192,2022
Ariolimax columbianus,43.814187,-124.156928,2022
Ariolimax columbianus,47.581032,-122.523825,2022
Ariolimax columbianus,47.274227,-122.211439,2022
Ariolimax columbianus,45.546978,-122.743355,2022
Ariolimax columbianus,40.876824,-124.072615,2022
Ariolimax columbianus,41.073006,-124.139153,2022
Ariolimax columbianus,48.830508,-125.130644,2022
Ariolimax columbianus,45.532047,-122.717274,2022
Ariolimax columbianus,55.53067,-131.814803,2022
Ariolimax columbianus,46.327635,-124.026595,2022
Ariolimax columbianus,40.856097,-124.068788,2022
Ariolimax columbianus,41.072761,-124.139205,2022
Ariolimax columbianus,41.136181,-124.152711,2022
Ariolimax columbianus,48.523413,-123.027655,2022
Ariolimax columbianus,40.874843,-124.050429,2022
Ariolimax columbianus,44.60267,-124.051955,2022
Ariolimax columbianus,47.404518,-122.168352,2016
Ariolimax columbianus,41.789883,-124.084319,2022
Ariolimax columbianus,40.878738,-124.077811,2021
Ariolimax columbianus,49.253452,-123.250468,2022
Ariolimax columbianus,49.301707,-124.239078,2022
Ariolimax columbianus,49.247234,-124.349932,2022
Ariolimax columbianus,47.79605,-121.575459,2022
Ariolimax columbianus,45.763592,-123.966204,2022
Ariolimax columbianus,40.871175,-124.069984,2022
Ariolimax columbianus,46.327642,-124.026594,2022
Ariolimax columbianus,43.472952,-123.479162,2022
Ariolimax columbianus,49.248906,-124.359847,2022
Ariolimax columbianus,47.02738,-122.884394,2022
Ariolimax columbianus,48.013466,-122.499275,2022
Ariolimax columbianus,48.812437,-125.147848,2022
Ariolimax columbianus,48.658928,-124.703384,2022
Ariolimax columbianus,48.540303,-123.125739,2022
Ariolimax columbianus,49.247538,-122.949945,2022
Ariolimax columbianus,47.479488,-122.028022,2022
Ariolimax columbianus,48.814003,-125.155243,2022
Ariolimax columbianus,48.72845,-122.300408,2022
Ariolimax columbianus,48.653398,-124.638519,2022
Ariolimax columbianus,49.432961,-125.297997,2022
Ariolimax columbianus,46.327643,-124.0266,2022
Ariolimax columbianus,48.898712,-124.958046,2022
Ariolimax columbianus,48.667755,-124.684525,2022
Ariolimax columbianus,48.771198,-123.184082,2022
Ariolimax columbianus,49.323329,-124.267557,2022
Ariolimax columbianus,46.745059,-121.563716,2022
Ariolimax columbianus,47.953163,-123.828562,2022
Ariolimax columbianus,49.301925,-123.150939,2022
Ariolimax columbianus,45.656972,-123.308207,2022
Ariolimax columbianus,48.657394,-124.695099,2022
Ariolimax columbianus,48.83298,-125.135108,2022
Ariolimax columbianus,48.814105,-125.155092,2022
Ariolimax columbianus,44.641357,-123.312116,2022
Ariolimax columbianus,41.702195,-124.097969,2022
Ariolimax columbianus,48.482994,-123.55455,2022
Ariolimax columbianus,47.917572,-122.707825,2022
Ariolimax columbianus,52.168213,-131.075775,2022
Ariolimax columbianus,57.038475,-135.25595,2022
Ariolimax columbianus,41.648065,-124.114638,2022
Ariolimax columbianus,48.832599,-125.134578,2022
Ariolimax columbianus,45.534174,-122.73286,2022
Ariolimax columbianus,48.532654,-124.445319,2022
Ariolimax columbianus,48.833175,-125.132331,2022
Ariolimax columbianus,40.888036,-124.078373,2022
Ariolimax columbianus,41.699464,-124.095766,2022
Ariolimax columbianus,45.381363,-122.626083,2022
Ariolimax columbianus,46.32764,-124.026598,2022
Ariolimax columbianus,45.50333,-122.698805,2022
Ariolimax columbianus,48.383499,-124.723076,2022
Ariolimax columbianus,49.325657,-124.271828,2022
Ariolimax columbianus,48.833705,-125.128,2022
Ariolimax columbianus,50.168323,-124.950913,2022
Ariolimax columbianus,47.081592,-121.292269,2022
Ariolimax columbianus,46.314469,-124.040736,2022
Ariolimax columbianus,47.497772,-121.736625,2022
Ariolimax columbianus,47.641233,-122.046046,2022
Ariolimax columbianus,47.641059,-122.046046,2022
Ariolimax columbianus,43.794541,-122.699601,2022
Ariolimax columbianus,49.680813,-123.146575,2022
Ariolimax columbianus,49.792375,-125.872453,2022
Ariolimax columbianus,48.831958,-125.131783,2022
Ariolimax columbianus,48.83289,-125.129959,2022
Ariolimax columbianus,45.503313,-122.698433,2022
Ariolimax columbianus,48.662708,-124.691147,2022
Ariolimax columbianus,46.328007,-124.026586,2022
Ariolimax columbianus,45.53085,-122.720428,2022
Ariolimax columbianus,57.039213,-135.268872,2022
Ariolimax columbianus,46.32764,-124.026591,2022
Ariolimax columbianus,47.50029,-122.016959,2022
Ariolimax columbianus,48.430917,-122.666625,2022
Ariolimax columbianus,48.482257,-123.549154,2022
Ariolimax columbianus,41.305472,-124.020194,2022
Ariolimax columbianus,48.48323,-123.549613,2022
Ariolimax columbianus,48.008874,-122.920652,2022
Ariolimax columbianus,48.95586,-123.773605,2022
Ariolimax columbianus,46.327643,-124.0266,2022
Ariolimax columbianus,46.328042,-124.02705,2022
Ariolimax columbianus,57.048646,-135.315151,2019
Ariolimax columbianus,47.159606,-122.283447,2022
Ariolimax columbianus,46.52221,-122.817843,2022
Ariolimax columbianus,57.087845,-135.383317,2022
Ariolimax columbianus,46.426185,-124.050928,2022
Ariolimax columbianus,48.467221,-122.634315,2022
Ariolimax columbianus,49.183371,-123.812148,2022
Ariolimax columbianus,49.300583,-123.143622,2022
Ariolimax columbianus,49.107083,-125.879862,2022
Ariolimax columbianus,45.503158,-122.69583,2022
Ariolimax columbianus,41.372937,-124.034394,2022
Ariolimax columbianus,48.827076,-125.118721,2022
Ariolimax columbianus,55.428779,-131.689919,2022
Ariolimax columbianus,48.77493,-123.261167,2022
Ariolimax columbianus,47.449385,-122.487644,2022
Ariolimax columbianus,48.986067,-125.579546,2022
Ariolimax columbianus,46.797553,-121.896325,2022
Ariolimax columbianus,48.95586,-123.773605,2022
Ariolimax columbianus,46.327651,-124.026601,2022
Ariolimax columbianus,47.479423,-122.482186,2022
Ariolimax columbianus,48.772985,-123.368534,2022
Ariolimax columbianus,47.45528,-123.849333,2022
Ariolimax columbianus,55.424784,-131.690947,2022
Ariolimax columbianus,46.327721,-124.02666,2022
Ariolimax columbianus,48.042064,-123.589287,2022
Ariolimax columbianus,49.184063,-121.7407,2022
Ariolimax columbianus,49.32377,-124.272263,2022
Ariolimax columbianus,41.116801,-124.155916,2022
Ariolimax columbianus,48.832928,-125.1447,2022
Ariolimax columbianus,48.784746,-123.256857,2022
Ariolimax columbianus,47.726509,-122.622566,2022
Ariolimax columbianus,47.892281,-124.625605,2022
Ariolimax columbianus,47.503418,-122.112076,2022
Ariolimax columbianus,57.83293,-135.010636,2022
Ariolimax columbianus,49.300543,-123.144367,2022
Ariolimax columbianus,43.472943,-123.479101,2022
Ariolimax columbianus,47.459003,-123.860886,2022
Ariolimax columbianus,44.600786,-123.265664,2022
Ariolimax columbianus,48.866707,-123.329864,2022
Ariolimax columbianus,55.190872,-129.220597,2022
Ariolimax columbianus,41.822438,-124.11774,2022
Ariolimax columbianus,48.819599,-125.126076,2022
Ariolimax columbianus,50.040087,-125.332442,2022
Ariolimax columbianus,43.702331,-123.538078,2022
Ariolimax columbianus,52.907914,-131.61168,2022
Ariolimax columbianus,48.92262,-124.457426,2022
Ariolimax columbianus,46.327916,-124.026903,2022
Ariolimax columbianus,47.61539,-123.167633,2022
Ariolimax columbianus,43.508911,-123.563321,2022
Ariolimax columbianus,49.471595,-123.224997,2022
Ariolimax columbianus,49.317537,-122.463708,2022
Ariolimax columbianus,47.875862,-124.579026,2022
Ariolimax columbianus,48.810459,-125.171958,2022
Ariolimax columbianus,44.047547,-124.097011,2022
Ariolimax columbianus,49.235451,-122.348609,2022
Ariolimax columbianus,50.120546,-122.946683,2022
Ariolimax columbianus,48.898251,-124.958855,2022
Ariolimax columbianus,50.049182,-125.175946,2022
Ariolimax columbianus,45.656595,-122.841347,2022
Ariolimax columbianus,47.458508,-123.859642,2022
Ariolimax columbianus,47.596067,-116.654898,2022
Ariolimax columbianus,47.159119,-122.284022,2022
Ariolimax columbianus,46.327651,-124.026601,2022
Ariolimax columbianus,48.817233,-125.167687,2022
Ariolimax columbianus,48.50316,-123.419585,2022
Ariolimax columbianus,41.209343,-124.002197,2022
Ariolimax columbianus,49.81004,-125.02709,2022
Ariolimax columbianus,55.309812,-131.579309,2022
Ariolimax columbianus,43.367137,-124.193839,2022
Ariolimax columbianus,46.328053,-124.026818,2022
Ariolimax columbianus,45.569328,-122.197403,2022
Ariolimax columbianus,46.327721,-124.026669,2022
Ariolimax columbianus,48.044265,-123.577053,2022
Ariolimax columbianus,40.878106,-124.089859,2022
Ariolimax columbianus,49.771214,-125.624458,2022
Ariolimax columbianus,48.92133,-125.539261,2022
Ariolimax columbianus,49.305194,-123.140213,2022
Ariolimax columbianus,40.776932,-124.146895,2022
Ariolimax columbianus,48.395395,-123.943787,2022
Ariolimax columbianus,41.700058,-124.095833,2022
Ariolimax columbianus,46.32765,-124.026894,2022
Ariolimax columbianus,41.584869,-124.085625,2022
Ariolimax columbianus,48.221928,-122.765983,2022
Ariolimax columbianus,40.87117,-124.065011,2022
Ariolimax columbianus,49.612278,-124.055351,2022
Ariolimax columbianus,46.186009,-123.768507,2022
Ariolimax columbianus,48.814092,-125.154969,2022
Ariolimax columbianus,48.772622,-123.097331,2022
Ariolimax columbianus,48.834311,-121.020453,2022
Ariolimax columbianus,46.327736,-124.026642,2022
Ariolimax columbianus,47.839231,-124.540157,2022
Ariolimax columbianus,42.68005,-123.734712,2022
Ariolimax columbianus,49.301022,-123.144547,2022
Ariolimax columbianus,48.832202,-125.055198,2022
Ariolimax columbianus,48.317092,-123.641762,2022
Ariolimax columbianus,48.671198,-124.682973,2022
Ariolimax columbianus,48.814274,-125.147598,2022
Ariolimax columbianus,50.370785,-125.9399,2022
Ariolimax columbianus,45.964093,-123.937822,2022
Ariolimax columbianus,47.36248,-121.971838,2022
Ariolimax columbianus,45.911238,-123.967675,2022
Ariolimax columbianus,47.458962,-123.861009,2022
Ariolimax columbianus,42.659206,-123.734015,2022
Ariolimax columbianus,49.556675,-124.818253,2022
Ariolimax columbianus,47.839034,-124.540148,2022
Ariolimax columbianus,55.341183,-131.618513,2022
Ariolimax columbianus,45.534092,-122.713495,2022
Ariolimax columbianus,48.829944,-125.151597,2022
Ariolimax columbianus,49.247719,-122.922639,2022
Ariolimax columbianus,49.217421,-120.966625,2022
Ariolimax columbianus,48.898518,-124.959206,2022
Ariolimax columbianus,44.656975,-123.230294,2022
Ariolimax columbianus,47.554255,-122.216705,2022
Ariolimax columbianus,45.527122,-122.728813,2022
Ariolimax columbianus,49.043516,-125.697576,2022
Ariolimax columbianus,46.186533,-123.834644,2022
Ariolimax columbianus,47.894569,-124.360813,2021
Ariolimax columbianus,47.448362,-122.493191,2022
Ariolimax columbianus,47.71585,-121.196037,2022
Ariolimax columbianus,49.147172,-123.977133,2022
Ariolimax columbianus,48.905014,-122.763275,2022
Ariolimax columbianus,49.556675,-124.818253,2022
Ariolimax columbianus,49.044255,-125.681844,2022
Ariolimax columbianus,48.658951,-124.703423,2022
Ariolimax columbianus,46.916391,-122.911566,2022
Ariolimax columbianus,48.43737,-124.094559,2022
Ariolimax columbianus,49.519806,-124.593957,2022
Ariolimax columbianus,47.707729,-122.549065,2022
Ariolimax columbianus,57.068443,-135.262927,2022
Ariolimax columbianus,46.327643,-124.0266,2022
Ariolimax columbianus,48.827572,-125.119141,2022
Ariolimax columbianus,47.863365,-123.93177,2022
Ariolimax columbianus,48.482302,-123.554299,2022
Ariolimax columbianus,49.134958,-123.913894,2022
Ariolimax columbianus,48.826756,-125.123886,2022
Ariolimax columbianus,43.9254,-124.11093,2022
Ariolimax columbianus,42.841369,-124.537587,2022
Ariolimax columbianus,49.445077,-125.304051,2022
Ariolimax columbianus,41.159997,-124.1259,2022
Ariolimax columbianus,48.667033,-124.687867,2022
Ariolimax columbianus,45.504787,-122.694817,2022
Ariolimax columbianus,42.069401,-124.308804,2022
Ariolimax columbianus,45.666393,-121.894379,2022
Ariolimax columbianus,46.32764,-124.026598,2022
Ariolimax columbianus,48.97995,-125.608078,2022
Ariolimax columbianus,48.52542,-123.509571,2022
Ariolimax columbianus,47.951592,-123.820625,2022
Ariolimax columbianus,49.186011,-122.770826,2022
Ariolimax columbianus,48.158941,-123.685044,2022
Ariolimax columbianus,43.967056,-123.248672,2022
Ariolimax columbianus,47.555575,-121.533958,2022
Ariolimax columbianus,49.455678,-124.775353,2022
Ariolimax columbianus,49.247135,-122.923439,2022
Ariolimax columbianus,41.370533,-124.008156,2022
Ariolimax columbianus,45.804655,-122.493927,2022
Ariolimax columbianus,47.860669,-123.93476,2019
Ariolimax columbianus,55.325725,-131.532137,2022
Ariolimax columbianus,46.327656,-124.026612,2022
Ariolimax columbianus,47.863383,-123.9337,2022
Ariolimax columbianus,47.818249,-124.117447,2022
Ariolimax columbianus,51.651409,-128.141022,2022
Ariolimax columbianus,41.803429,-124.090228,2022
Ariolimax columbianus,47.065451,-122.982276,2022
Ariolimax columbianus,43.80747,-123.073519,2022
Ariolimax columbianus,45.358458,-122.000144,2022
Ariolimax columbianus,48.395558,-123.943887,2022
Ariolimax columbianus,46.32772,-124.026665,2022
Ariolimax columbianus,49.789351,-126.044808,2022
Ariolimax columbianus,45.50517,-122.693283,2022
Ariolimax columbianus,46.327721,-124.026666,2022
Ariolimax columbianus,48.943172,-123.802478,2022
Ariolimax columbianus,48.586217,-123.148636,2022
Ariolimax columbianus,51.651978,-128.140244,2022
Ariolimax columbianus,49.32201,-122.943953,2022
Ariolimax columbianus,41.816217,-124.10553,2022
Ariolimax columbianus,52.908683,-131.612322,2022
Ariolimax columbianus,41.77848,-124.128158,2022
Ariolimax columbianus,49.250595,-122.956109,2022
Ariolimax columbianus,48.810459,-125.171958,2022
Ariolimax columbianus,47.731762,-122.254799,2022
Ariolimax columbianus,51.651644,-128.140944,2022
Ariolimax columbianus,47.839048,-124.540279,2022
Ariolimax columbianus,47.839031,-124.540218,2022
Ariolimax columbianus,45.529403,-122.730117,2022
Ariolimax columbianus,47.668052,-123.393862,2022
Ariolimax columbianus,49.133077,-125.888408,2022
Ariolimax columbianus,49.151211,-123.982795,2022
Ariolimax columbianus,41.402391,-124.065032,2022
Ariolimax columbianus,49.227322,-123.971169,2022
Ariolimax columbianus,51.647775,-128.145588,2022
Ariolimax columbianus,48.494801,-123.335991,2022
Ariolimax columbianus,45.586975,-122.792892,2022
Ariolimax columbianus,44.168156,-122.974394,2022
Ariolimax columbianus,48.652612,-122.460324,2022
Ariolimax columbianus,49.394408,-126.466462,2022
Ariolimax columbianus,49.184419,-122.773755,2022
Ariolimax columbianus,47.750453,-122.296604,2022
Ariolimax columbianus,40.348887,-123.926313,2022
Ariolimax columbianus,45.458641,-122.890322,2022
Ariolimax columbianus,47.83905,-124.540222,2022
Ariolimax columbianus,48.389217,-123.519608,2022
Ariolimax columbianus,45.532933,-122.714762,2022
Ariolimax columbianus,48.729083,-122.302211,2022
Ariolimax columbianus,47.882075,-124.587923,2022
Ariolimax columbianus,47.447947,-122.099214,2022
Ariolimax columbianus,48.6569,-124.589967,2022
Ariolimax columbianus,51.6507,-128.142258,2022
Ariolimax columbianus,45.52927,-122.732613,2022
Ariolimax columbianus,49.355462,-123.110659,2022
Ariolimax columbianus,45.535495,-122.721128,2022
Ariolimax columbianus,47.885228,-124.594627,2022
Ariolimax columbianus,44.932158,-123.851403,2022
Ariolimax columbianus,49.693073,-123.124771,2022
Ariolimax columbianus,52.392487,-126.452842,2022
Ariolimax columbianus,51.014183,-118.24025,2022
Ariolimax columbianus,45.95493,-123.931665,2022
Ariolimax columbianus,46.32709,-124.026064,2022
Ariolimax columbianus,43.122295,-124.427895,2022
Ariolimax columbianus,55.702461,-131.635661,2022
Ariolimax columbianus,49.344575,-122.474144,2022
Ariolimax columbianus,48.386108,-123.507973,2022
Ariolimax columbianus,42.815715,-123.025514,2022
Ariolimax columbianus,46.689925,-122.512305,2022
Ariolimax columbianus,48.927617,-125.539092,2022
Ariolimax columbianus,41.76696,-124.214427,2022
Ariolimax columbianus,41.061076,-124.135135,2022
Ariolimax columbianus,47.710292,-122.367662,2022
Ariolimax columbianus,41.402794,-124.06225,2022
Ariolimax columbianus,48.80621,-123.510468,2022
Ariolimax columbianus,40.87082,-124.070944,2022
Ariolimax columbianus,49.333582,-123.263469,2006
Ariolimax columbianus,45.541184,-122.766631,2022
Ariolimax columbianus,49.283032,-121.774001,2022
Ariolimax columbianus,43.249623,-122.237671,2022
Ariolimax columbianus,45.305493,-122.377006,2022
Ariolimax columbianus,44.499143,-123.544107,2022
Ariolimax columbianus,41.592595,-124.100066,2022
Ariolimax columbianus,47.447246,-122.498691,2022
Ariolimax columbianus,47.577539,-123.562624,2022
Ariolimax columbianus,48.794884,-125.118683,2022
Ariolimax columbianus,48.827225,-125.054512,2022
Ariolimax columbianus,51.654506,-128.13205,2022
Ariolimax columbianus,49.006744,-125.676201,2022
Ariolimax columbianus,48.64588,-124.601037,2022
Ariolimax columbianus,48.647792,-124.601533,2022
Ariolimax columbianus,48.785675,-124.617958,2022
Ariolimax columbianus,44.257614,-122.040497,2022
Ariolimax columbianus,40.870836,-124.070946,2022
Ariolimax columbianus,46.109056,-122.211212,2022
Ariolimax columbianus,52.353083,-126.7035,2022
Ariolimax columbianus,45.54558,-122.742635,2022
Ariolimax columbianus,41.359127,-124.028656,2022
Ariolimax columbianus,49.281895,-124.151689,2022
Ariolimax columbianus,49.057331,-123.623703,2022
Ariolimax columbianus,49.394917,-126.467812,2022
Ariolimax columbianus,48.432572,-123.537705,2022
Ariolimax columbianus,48.884261,-123.568772,2022
Ariolimax columbianus,47.118981,-122.963967,2022
Ariolimax columbianus,57.0542,-135.356934,2022
Ariolimax columbianus,47.46237,-123.854639,2022
Ariolimax columbianus,40.569155,-124.254158,2022
Ariolimax columbianus,40.691109,-124.136711,2022
Ariolimax columbianus,48.057654,-122.593562,2022
Ariolimax columbianus,49.342915,-123.019882,2022
Ariolimax columbianus,49.211505,-122.507993,2022
Ariolimax columbianus,49.190628,-123.922753,2022
Ariolimax columbianus,48.40432,-122.645767,2022
Ariolimax columbianus,43.256791,-122.248591,2022
Ariolimax columbianus,55.42418,-131.704796,2022
Ariolimax columbianus,49.057663,-123.623871,2022
Ariolimax columbianus,48.89268,-123.553628,2022
Ariolimax columbianus,47.812211,-122.881692,2022
Ariolimax columbianus,45.386475,-122.72092,2022
Ariolimax columbianus,49.473464,-123.233293,2022
Ariolimax columbianus,45.758661,-123.960222,2022
Ariolimax columbianus,44.15623,-122.912023,2022
Ariolimax columbianus,49.156734,-125.866705,2022
Ariolimax columbianus,49.109795,-123.916111,2022
Ariolimax columbianus,48.650586,-124.595336,2022
Ariolimax columbianus,48.072262,-123.916538,2022
Ariolimax columbianus,48.505853,-123.538138,2022
Ariolimax columbianus,49.14673,-123.976011,2022
Ariolimax columbianus,43.662475,-124.193648,2022
Ariolimax columbianus,44.164406,-122.966858,2022
Ariolimax columbianus,47.867348,-121.671892,2022
Ariolimax columbianus,48.724995,-121.604737,2022
Ariolimax columbianus,48.833175,-125.132308,2022
Ariolimax columbianus,48.651218,-124.593286,2022
Ariolimax columbianus,57.135486,-135.370392,2022
Ariolimax columbianus,48.774922,-123.261176,2022
Ariolimax columbianus,42.623572,-123.164208,2022
Ariolimax columbianus,47.839051,-124.540197,2022
Ariolimax columbianus,44.279092,-124.105897,2022
Ariolimax columbianus,49.330875,-122.456795,2022
Ariolimax columbianus,49.298489,-123.142106,2022
Ariolimax columbianus,41.060094,-124.127023,2022
Ariolimax columbianus,40.77715,-124.151922,2012
Ariolimax columbianus,47.168594,-122.193047,2022
Ariolimax columbianus,49.33065,-122.456688,2022
Ariolimax columbianus,47.839107,-124.540176,2022
Ariolimax columbianus,51.654505,-128.13205,2022
Ariolimax columbianus,47.885941,-124.59492,2022
Ariolimax columbianus,49.906222,-123.155873,2022
Ariolimax columbianus,48.864749,-123.364386,2022
Ariolimax columbianus,47.95423,-123.833703,2022
Ariolimax columbianus,49.057335,-123.623657,2022
Ariolimax columbianus,47.688169,-122.105418,2022
Ariolimax columbianus,48.631118,-122.405254,2022
Ariolimax columbianus,43.70682,-122.081336,2022
Ariolimax columbianus,48.389484,-123.524857,2022
Ariolimax columbianus,47.087116,-121.446579,2022
Ariolimax columbianus,48.482812,-123.471749,2022
Ariolimax columbianus,48.833324,-125.131363,2022
Ariolimax columbianus,44.037492,-123.057503,2022
Ariolimax columbianus,47.542947,-122.072708,2022
Ariolimax columbianus,45.533913,-122.713783,2022
Ariolimax columbianus,48.799295,-125.18663,2022
Ariolimax columbianus,48.494155,-123.38028,2022
Ariolimax columbianus,48.041917,-123.589303,2022
Ariolimax columbianus,49.151959,-123.973706,2022
Ariolimax columbianus,47.765008,-121.942763,2022
Ariolimax columbianus,50.372169,-125.934914,2022
Ariolimax columbianus,49.345188,-122.479706,2022
Ariolimax columbianus,48.652986,-124.587069,2022
Ariolimax columbianus,47.731137,-122.2613,2022
Ariolimax columbianus,49.83625,-124.435433,2022
Ariolimax columbianus,48.834245,-125.14353,2022
Ariolimax columbianus,41.402485,-124.061968,2022
Ariolimax columbianus,45.454912,-122.694458,2022
Ariolimax columbianus,46.326527,-124.026224,2022
Ariolimax columbianus,49.145625,-122.785707,2022
Ariolimax columbianus,45.574393,-122.127437,2022
Ariolimax columbianus,49.059586,-123.626128,2022
Ariolimax columbianus,49.786872,-126.045179,2022
Ariolimax columbianus,47.529712,-122.121824,2022
Ariolimax columbianus,48.526783,-123.525087,2022
Ariolimax columbianus,41.401317,-124.058874,2022
Ariolimax columbianus,49.344452,-122.473091,2022
Ariolimax columbianus,47.556867,-123.610885,2022
Ariolimax columbianus,48.501195,-124.301737,2022
Ariolimax columbianus,49.033581,-123.60833,2022
Ariolimax columbianus,55.418842,-131.705118,2022
Ariolimax columbianus,44.167083,-122.972542,2022
Ariolimax columbianus,48.652091,-124.587857,2022
Ariolimax columbianus,48.549077,-123.482703,2022
Ariolimax columbianus,48.494788,-123.334555,2022
Ariolimax columbianus,48.34003,-123.704963,2022
Ariolimax columbianus,48.05072,-123.788513,2022
Ariolimax columbianus,47.419803,-122.480713,2022
Ariolimax columbianus,43.025006,-122.985221,2022
Ariolimax columbianus,40.797312,-124.141328,2022
Ariolimax columbianus,49.771772,-125.846668,2022
Ariolimax columbianus,48.809146,-123.62981,2022
Ariolimax columbianus,48.658116,-122.471583,2022
Ariolimax columbianus,47.839065,-124.540235,2022
Ariolimax columbianus,45.496661,-123.962172,2022
Ariolimax columbianus,45.287738,-123.024925,2022
Ariolimax columbianus,48.240342,-121.824242,2022
Ariolimax columbianus,50.82533,-119.029745,2022
Ariolimax columbianus,48.655127,-124.591182,2022
Ariolimax columbianus,49.342992,-122.449888,2022
Ariolimax columbianus,47.07632,-122.964225,2022
Ariolimax columbianus,42.822401,-123.353897,2022
Ariolimax columbianus,48.317375,-123.64923,2022
Ariolimax columbianus,46.134499,-123.880309,2022
Ariolimax columbianus,49.243855,-124.347695,2022
Ariolimax columbianus,54.301147,-130.25357,2022
Ariolimax columbianus,46.326531,-124.026293,2022
Ariolimax columbianus,51.644539,-128.094803,2022
Ariolimax columbianus,41.062027,-124.139076,2022
Ariolimax columbianus,48.817279,-124.033915,2022
Ariolimax columbianus,49.284265,-124.672467,2022
Ariolimax columbianus,47.711019,-122.368672,2022
Ariolimax columbianus,51.655296,-128.139008,2022
Ariolimax columbianus,49.057243,-123.623375,2022
Ariolimax columbianus,47.861371,-123.934125,2022
Ariolimax columbianus,43.502026,-124.006129,2022
Ariolimax columbianus,48.678363,-122.48748,2022
Ariolimax columbianus,49.613458,-125.047916,2022
Ariolimax columbianus,47.717915,-122.547142,2022
Ariolimax columbianus,51.650908,-128.141814,2022
Ariolimax columbianus,49.541408,-125.552194,2022
Ariolimax columbianus,46.327873,-124.026257,2022
Ariolimax columbianus,46.325749,-124.026449,2022
Ariolimax columbianus,43.697155,-124.017099,2022
Ariolimax columbianus,41.069517,-124.135983,2022
Ariolimax columbianus,47.91795,-124.604683,2022
Ariolimax columbianus,47.709873,-122.376767,2022
Ariolimax columbianus,45.540783,-122.736,2022
Ariolimax columbianus,49.034972,-123.835838,2022
Ariolimax columbianus,41.923689,-124.067534,2022
Ariolimax columbianus,48.472347,-124.254775,2022
Ariolimax columbianus,44.3986,-122.34997,2022
Ariolimax columbianus,49.057382,-121.96836,2022
Ariolimax columbianus,49.039811,-122.834393,2022
Ariolimax columbianus,41.271625,-124.058717,2022
Ariolimax columbianus,43.777783,-124.159605,2022
Ariolimax columbianus,49.058002,-123.624046,2022
Ariolimax columbianus,48.32145,-123.641625,2022
Ariolimax columbianus,48.476856,-123.548163,2022
Ariolimax columbianus,46.327831,-124.026649,2022
Ariolimax columbianus,45.529963,-122.722,2022
Ariolimax columbianus,45.516278,-122.708533,2022
Ariolimax columbianus,49.341843,-123.023639,2022
Ariolimax columbianus,49.318847,-124.267355,2022
Ariolimax columbianus,44.3986,-122.34997,2022
Ariolimax columbianus,48.443098,-123.54233,2022
Ariolimax columbianus,44.280062,-124.105447,2022
Ariolimax columbianus,48.4676,-122.6295,2022
Ariolimax columbianus,50.669706,-127.057706,2022
Ariolimax columbianus,49.057243,-123.623375,2022
Ariolimax columbianus,46.111693,-122.018352,2022
Ariolimax columbianus,49.329797,-122.448967,2022
