species,decimalLatitude,decimalLongitude,year
Ariolimax dolichophallus,37.051471,-122.006468,2021
Ariolimax dolichophallus,37.023438,-121.793948,2021
Ariolimax dolichophallus,36.985725,-121.904663,2021
Ariolimax dolichophallus,37.016871,-121.905477,2021
Ariolimax dolichophallus,36.99942,-121.906417,2021
Ariolimax dolichophallus,36.997353,-121.912453,2021
Ariolimax dolichophallus,36.998762,-121.906487,2021
Ariolimax dolichophallus,37.014083,-121.906452,2021
Ariolimax dolichophallus,37.054803,-122.096267,2019
Ariolimax dolichophallus,36.991992,-121.90753,2021
Ariolimax dolichophallus,37.033109,-121.903201,2020
Ariolimax dolichophallus,37.033109,-121.903201,2020
Ariolimax dolichophallus,37.01752,-121.905347,2020
Ariolimax dolichophallus,36.989995,-121.907028,2021
Ariolimax dolichophallus,37.027111,-121.971445,2021
Ariolimax dolichophallus,37.052502,-122.081853,2020
Ariolimax dolichophallus,37.016017,-121.976811,2020
Ariolimax dolichophallus,37.005375,-121.980146,2020
Ariolimax dolichophallus,37.005373,-121.980112,2020
Ariolimax dolichophallus,36.993097,-122.049125,2020
Ariolimax dolichophallus,37.006657,-122.000522,2020
Ariolimax dolichophallus,36.997447,-122.00726,2020
Ariolimax dolichophallus,37.031625,-122.060792,2020
Ariolimax dolichophallus,37.006698,-122.0005,2020
Ariolimax dolichophallus,36.982019,-122.071662,2020
Ariolimax dolichophallus,36.993073,-122.049098,2020
Ariolimax dolichophallus,37.017709,-122.037602,2020
Ariolimax dolichophallus,37.051779,-122.086692,2020
Ariolimax dolichophallus,37.014136,-121.93553,2020
Ariolimax dolichophallus,37.058086,-122.093081,2020
Ariolimax dolichophallus,36.994847,-121.922287,2020
Ariolimax dolichophallus,37.064012,-122.087829,2020
Ariolimax dolichophallus,37.057285,-122.092666,2020
Ariolimax dolichophallus,37.079461,-122.131394,2019
Ariolimax dolichophallus,36.9872,-121.907159,2020
Ariolimax dolichophallus,36.997577,-121.908087,2020
Ariolimax dolichophallus,37.014553,-121.934988,2020
Ariolimax dolichophallus,36.982681,-121.876361,2020
Ariolimax dolichophallus,36.986194,-121.906255,2020
Ariolimax dolichophallus,37.056488,-122.092515,2020
Ariolimax dolichophallus,36.987308,-121.9075,2020
Ariolimax dolichophallus,37.205881,-122.038872,2020
Ariolimax dolichophallus,37.017975,-121.92743,2020
Ariolimax dolichophallus,36.997779,-122.004245,2020
Ariolimax dolichophallus,36.994336,-122.060583,2020
Ariolimax dolichophallus,37.004809,-121.981802,2020
Ariolimax dolichophallus,36.990087,-121.999053,2020
Ariolimax dolichophallus,36.998916,-122.048493,2020
Ariolimax dolichophallus,37.035622,-122.058783,2020
Ariolimax dolichophallus,37.017508,-122.037255,2020
Ariolimax dolichophallus,37.017522,-122.036461,2020
Ariolimax dolichophallus,37.017636,-122.037033,2020
Ariolimax dolichophallus,36.995714,-122.009833,2020
Ariolimax dolichophallus,36.997363,-122.005289,2020
Ariolimax dolichophallus,36.996514,-122.009184,2020
Ariolimax dolichophallus,36.996983,-122.006324,2020
Ariolimax dolichophallus,36.995675,-122.009492,2020
Ariolimax dolichophallus,36.998009,-122.004006,2020
Ariolimax dolichophallus,36.995742,-122.009798,2020
Ariolimax dolichophallus,37.007018,-121.907518,2020
Ariolimax dolichophallus,36.997438,-122.007135,2020
Ariolimax dolichophallus,37.033545,-122.075976,2020
Ariolimax dolichophallus,36.998,-122.004495,2020
Ariolimax dolichophallus,36.99751,-122.008572,2020
Ariolimax dolichophallus,36.997551,-122.008523,2020
Ariolimax dolichophallus,36.997158,-122.008727,2020
Ariolimax dolichophallus,37.015206,-122.034997,2020
Ariolimax dolichophallus,37.017806,-122.037041,2020
Ariolimax dolichophallus,36.99755,-122.004721,2020
Ariolimax dolichophallus,36.995934,-122.009134,2020
Ariolimax dolichophallus,36.997332,-122.005465,2020
Ariolimax dolichophallus,36.997438,-122.008172,2020
Ariolimax dolichophallus,37.002522,-121.904037,2020
Ariolimax dolichophallus,36.989313,-121.910513,2020
Ariolimax dolichophallus,36.995739,-122.009873,2020
Ariolimax dolichophallus,37.021341,-121.904811,2019
Ariolimax dolichophallus,37.002664,-121.906455,2019
Ariolimax dolichophallus,36.998237,-122.003249,2020
Ariolimax dolichophallus,36.99573,-122.009673,2020
Ariolimax dolichophallus,36.998259,-122.003277,2020
Ariolimax dolichophallus,36.995725,-122.009695,2020
Ariolimax dolichophallus,36.995704,-122.009504,2020
Ariolimax dolichophallus,36.997388,-122.008125,2020
Ariolimax dolichophallus,36.996518,-122.009409,2020
Ariolimax dolichophallus,36.996523,-122.009182,2020
Ariolimax dolichophallus,36.996333,-122.045374,2020
Ariolimax dolichophallus,37.000458,-122.061142,2020
Ariolimax dolichophallus,36.997085,-122.00633,2020
Ariolimax dolichophallus,37.015486,-122.063836,2020
Ariolimax dolichophallus,37.013692,-121.998787,2018
Ariolimax dolichophallus,37.013913,-121.997898,2019
Ariolimax dolichophallus,37.012283,-121.91877,2020
Ariolimax dolichophallus,37.014013,-121.998347,2019
Ariolimax dolichophallus,36.998143,-122.001056,2020
Ariolimax dolichophallus,36.991862,-121.907745,2020
Ariolimax dolichophallus,36.997792,-122.061997,2020
Ariolimax dolichophallus,37.03831,-122.06056,2020
Ariolimax dolichophallus,36.999558,-121.999375,2020
Ariolimax dolichophallus,37.003753,-121.905267,2020
Ariolimax dolichophallus,37.018272,-121.905456,2020
Ariolimax dolichophallus,36.997668,-122.00435,2020
Ariolimax dolichophallus,36.995762,-121.90691,2020
Ariolimax dolichophallus,36.990256,-122.015939,2020
Ariolimax dolichophallus,37.045208,-122.058258,2019
Ariolimax dolichophallus,37.002638,-121.999968,2020
Ariolimax dolichophallus,37.01752,-121.905347,2020
Ariolimax dolichophallus,37.007893,-121.907265,2020
Ariolimax dolichophallus,37.038314,-122.062744,2020
Ariolimax dolichophallus,37.025167,-122.057215,2020
Ariolimax dolichophallus,37.016678,-121.91175,2020
Ariolimax dolichophallus,36.98237,-121.905747,2020
Ariolimax dolichophallus,36.985912,-121.905512,2020
Ariolimax dolichophallus,37.001155,-121.993916,2020
Ariolimax dolichophallus,36.981922,-121.905433,2020
Ariolimax dolichophallus,36.998433,-122.003036,2020
Ariolimax dolichophallus,36.983783,-121.90483,2020
Ariolimax dolichophallus,36.997395,-121.908212,2020
Ariolimax dolichophallus,37.051661,-122.006556,2020
Ariolimax dolichophallus,36.995386,-122.057164,2014
Ariolimax dolichophallus,37.037961,-122.061204,2020
Ariolimax dolichophallus,36.995108,-121.989853,2020
Ariolimax dolichophallus,37.109485,-122.111437,2020
Ariolimax dolichophallus,37.127156,-121.959913,2020
Ariolimax dolichophallus,37.022636,-121.963433,2020
Ariolimax dolichophallus,37.051806,-122.021069,2020
Ariolimax dolichophallus,37.064786,-121.985292,2020
Ariolimax dolichophallus,37.064708,-121.985062,2020
Ariolimax dolichophallus,36.982478,-121.905625,2020
Ariolimax dolichophallus,37.01805,-121.925453,2020
Ariolimax dolichophallus,36.991888,-121.987838,2020
Ariolimax dolichophallus,37.080642,-122.061357,2016
Ariolimax dolichophallus,37.090867,-122.058749,2017
Ariolimax dolichophallus,37.024227,-121.906338,2014
Ariolimax dolichophallus,37.011987,-121.906273,2020
Ariolimax dolichophallus,37.064758,-121.98523,2020
Ariolimax dolichophallus,36.991119,-121.907279,2018
Ariolimax dolichophallus,37.064984,-121.985425,2020
Ariolimax dolichophallus,37.064106,-122.096397,2019
Ariolimax dolichophallus,37.063447,-122.095597,2019
Ariolimax dolichophallus,37.064676,-121.985282,2020
Ariolimax dolichophallus,36.988772,-122.047592,2017
Ariolimax dolichophallus,37.009529,-121.906673,2019
Ariolimax dolichophallus,37.014834,-122.03945,2020
Ariolimax dolichophallus,37.051853,-122.085499,2016
Ariolimax dolichophallus,37.061608,-122.128547,2020
Ariolimax dolichophallus,36.995083,-121.989783,2020
Ariolimax dolichophallus,36.99678,-122.009001,2020
Ariolimax dolichophallus,36.992942,-121.99498,2020
Ariolimax dolichophallus,37.007214,-122.059304,2020
Ariolimax dolichophallus,37.001224,-122.063273,2020
Ariolimax dolichophallus,37.185138,-122.011969,2020
Ariolimax dolichophallus,36.991947,-121.987738,2020
Ariolimax dolichophallus,36.992807,-122.063661,2020
Ariolimax dolichophallus,36.99706,-122.006348,2020
Ariolimax dolichophallus,36.992974,-122.060754,2016
Ariolimax dolichophallus,37.026056,-121.927217,2020
Ariolimax dolichophallus,37.002475,-121.999143,2013
Ariolimax dolichophallus,37.068547,-122.046765,2020
Ariolimax dolichophallus,36.985277,-122.103674,2020
Ariolimax dolichophallus,37.037538,-122.060902,2017
Ariolimax dolichophallus,37.003911,-122.067469,2020
Ariolimax dolichophallus,37.085786,-121.952095,2020
Ariolimax dolichophallus,36.986256,-122.074484,2016
Ariolimax dolichophallus,37.028014,-122.055917,2017
Ariolimax dolichophallus,37.035642,-122.059805,2019
Ariolimax dolichophallus,36.996681,-122.056781,2019
Ariolimax dolichophallus,37.03734,-122.061342,2020
Ariolimax dolichophallus,37.085969,-121.95161,2020
Ariolimax dolichophallus,37.033661,-122.059067,2019
Ariolimax dolichophallus,37.003311,-122.059508,2018
Ariolimax dolichophallus,37.042739,-122.058452,2014
Ariolimax dolichophallus,37.055142,-122.096114,2019
Ariolimax dolichophallus,37.054803,-122.096267,2019
Ariolimax dolichophallus,36.98233,-121.905127,2017
